s,m3/s,m3/s
 3.09776714814022E+000,-6.37396010682892E+000, 6.37082833598774E+000
 3.10455848350490E+000,-6.37431070187500E+000, 6.37378633910324E+000
 3.11474548655191E+000,-6.37482778112142E+000, 6.37441182895014E+000
 3.12187638868483E+000,-6.37518354341727E+000, 6.37006132439689E+000
 3.12934685758597E+000,-6.37555086542593E+000, 6.36171712760264E+000
 3.13681732648712E+000,-6.37591276075091E+000, 6.36373480645801E+000
 3.14503484227838E+000,-6.37630467307942E+000, 6.36161447952037E+000
 3.15325235806963E+000,-6.37669022041793E+000, 6.36362166426298E+000
 3.16146987386089E+000,-6.37706950576377E+000, 6.37365545106154E+000
 3.16968738965215E+000,-6.37744263045969E+000, 6.39456213110783E+000
 3.17790490544341E+000,-6.37780969422009E+000, 6.38964739783394E+000
 3.18612242123467E+000,-6.37817079515663E+000, 6.39018015779750E+000
 3.19433993702593E+000,-6.37852602980409E+000, 6.39693692151339E+000
 3.20255745281719E+000,-6.37887549314470E+000, 6.37500897646485E+000
 3.21077496860845E+000,-6.37921927863329E+000, 6.37154917578713E+000
 3.21848310432207E+000,-6.37953667489416E+000, 6.36890037158174E+000
 3.22568185995805E+000,-6.37982872412460E+000, 6.38363853539749E+000
 3.23288061559403E+000,-6.38011661176120E+000, 6.39225946428831E+000
 3.24007937123001E+000,-6.38040039692130E+000, 6.38930881135790E+000
 3.24975385158903E+000,-6.38077541944705E+000, 6.38550118428603E+000
 3.25620350516172E+000,-6.38102144533780E+000, 6.38766147049693E+000
 3.26587798552074E+000,-6.38138460191386E+000, 6.37973708490375E+000
 3.27232763909342E+000,-6.38162284302316E+000, 6.39025926727842E+000
 3.28200211945244E+000,-6.38197450802316E+000, 6.38424830281208E+000
 3.28845177302512E+000,-6.38220520998555E+000, 6.39062625358143E+000
 3.29909370142005E+000,-6.38257943963505E+000, 6.38088813609584E+000
 3.30689778224299E+000,-6.38284887009894E+000, 6.37802347756779E+000
 3.31470186306593E+000,-6.38311413899286E+000, 6.38351707684288E+000
 3.32250594388888E+000,-6.38337531042679E+000, 6.37371342806605E+000
 3.33031002471182E+000,-6.38363244752802E+000, 6.37221058578576E+000
 3.33811410553477E+000,-6.38388561245641E+000, 6.36746470658984E+000
 3.34591818635771E+000,-6.38413486641889E+000, 6.37096768021898E+000
 3.35372226718065E+000,-6.38438026968413E+000, 6.37204716631873E+000
 3.36152634800360E+000,-6.38462188159645E+000, 6.37897325471396E+000
 3.36933042882654E+000,-6.38485976059015E+000, 6.37024930893592E+000
 3.37713450964949E+000,-6.38509396420312E+000, 6.37439865380239E+000
 3.38493859047243E+000,-6.38532454909067E+000, 6.37655364721833E+000
 3.39274267129537E+000,-6.38555157103866E+000, 6.38318731895137E+000
 3.40054675211832E+000,-6.38577508497707E+000, 6.38927451708607E+000
 3.40835083294126E+000,-6.38599514499272E+000, 6.39349599112760E+000
 3.41615491376421E+000,-6.38621180434220E+000, 6.39087970893586E+000
 3.42786103499862E+000,-6.38653053160715E+000, 6.38196136044478E+000
 3.43566511582157E+000,-6.38673891695385E+000, 6.38215288585470E+000
 3.44346919664451E+000,-6.38694408167505E+000, 6.38239718150960E+000
 3.45127327746746E+000,-6.38714607544491E+000, 6.39049098927710E+000
 3.45907735829040E+000,-6.38734494717458E+000, 6.40293094185685E+000
 3.46688143911334E+000,-6.38754074502362E+000, 6.39088839127392E+000
 3.47468551993629E+000,-6.38773351641179E+000, 6.39929249303201E+000
 3.48248960075923E+000,-6.38792330803000E+000, 6.37778194366603E+000
 3.49029368158218E+000,-6.38811016585174E+000, 6.39195543866380E+000
 3.49809776240512E+000,-6.38829413514372E+000, 6.38699866987230E+000
 3.50590184322806E+000,-6.38847526047682E+000, 6.39666190708623E+000
 3.51370592405101E+000,-6.38865358573671E+000, 6.39719214245071E+000
 3.52151000487395E+000,-6.38882915413426E+000, 6.39160772141087E+000
 3.52931408569690E+000,-6.38900200821574E+000, 6.38778162769076E+000
 3.53711816651984E+000,-6.38917218987324E+000, 6.38824998790394E+000
 3.54492224734278E+000,-6.38933974035443E+000, 6.39027300248979E+000
 3.55272632816573E+000,-6.38950470027247E+000, 6.39110503360731E+000
 3.56053040898867E+000,-6.38966710961569E+000, 6.37811227926174E+000
 3.56833448981162E+000,-6.38982700775729E+000, 6.38232920674596E+000
 3.57613857063456E+000,-6.38998443346446E+000, 6.39580964220690E+000
 3.58784469186898E+000,-6.39021601954813E+000, 6.40229443540299E+000
 3.59564877269192E+000,-6.39036742988324E+000, 6.39744433323808E+000
 3.60345285351486E+000,-6.39051649883065E+000, 6.39312301881191E+000
 3.61125693433781E+000,-6.39066326254390E+000, 6.40357467960650E+000
 3.61906101516075E+000,-6.39080775661984E+000, 6.41419127754064E+000
 3.62686509598370E+000,-6.39095001610740E+000, 6.39615260878331E+000
 3.63324440789935E+000,-6.39106466788962E+000, 6.39870734353531E+000
 3.64313234136862E+000,-6.39123951630222E+000, 6.40029903312613E+000
 3.65014958447584E+000,-6.39136152405337E+000, 6.40515972148227E+000
 3.65716682758306E+000,-6.39148183372730E+000, 6.38555487876668E+000
 3.66418407069028E+000,-6.39160046892607E+000, 6.39037596655746E+000
 3.67470993535111E+000,-6.39177533290906E+000, 6.39850696385407E+000
 3.68172717845833E+000,-6.39188988304347E+000, 6.38565871889136E+000
 3.68874442156555E+000,-6.39200283876328E+000, 6.38903852241695E+000
 3.69927028622639E+000,-6.39216933121703E+000, 6.37861772553570E+000
 3.70628752933361E+000,-6.39227839720056E+000, 6.38466724939322E+000
 3.71330477244083E+000,-6.39238594501126E+000, 6.38493054324745E+000
 3.72032201554805E+000,-6.39249199575676E+000, 6.37600460806490E+000
 3.73084788020888E+000,-6.39264831033109E+000, 6.38064153390798E+000
 3.73821598547146E+000,-6.39275579118930E+000, 6.38212741628963E+000
 3.74593495288940E+000,-6.39286670613639E+000, 6.39348170826292E+000
 3.75365392030735E+000,-6.39297592381459E+000, 6.39026702313330E+000
 3.76137288772529E+000,-6.39308347016777E+000, 6.38609713862843E+000
 3.76909185514324E+000,-6.39318937074432E+000, 6.40686170693128E+000
 3.77681082256118E+000,-6.39329365070285E+000, 6.39406607787679E+000
 3.78452978997912E+000,-6.39339633481814E+000, 6.40381088652336E+000
 3.79224875739707E+000,-6.39349744748709E+000, 6.39590552890099E+000
 3.80382720852398E+000,-6.39364622248201E+000, 6.40544369639051E+000
 3.81154617594193E+000,-6.39374351084257E+000, 6.39663947659234E+000
 3.81855503477659E+000,-6.39383055873827E+000, 6.38374393634293E+000
 3.82485378502799E+000,-6.39390775403173E+000, 6.38949364059734E+000
 3.83430191040508E+000,-6.39402174052158E+000, 6.39284006082430E+000
 3.84060066065647E+000,-6.39409654475188E+000, 6.40509522527265E+000
 3.85004878603356E+000,-6.39420700054916E+000, 6.40431828913763E+000
 3.85634753628495E+000,-6.39427948771089E+000, 6.38687618356276E+000
 3.86674047419975E+000,-6.39439711479485E+000, 6.37331135586818E+000
 3.87366909947628E+000,-6.39447418662602E+000, 6.39362498314275E+000
 3.88059772475281E+000,-6.39455019872879E+000, 6.41202985171405E+000
 3.89099066266761E+000,-6.39466226168473E+000, 6.39134212237137E+000
 3.89791928794414E+000,-6.39473568772496E+000, 6.37691562735286E+000
 3.90484791322068E+000,-6.39480810412494E+000, 6.38781776102537E+000
 3.91524085113547E+000,-6.39491486594187E+000, 6.39014902866184E+000
 3.92216947641201E+000,-6.39498481851473E+000, 6.40447901230351E+000
 3.92909810168854E+000,-6.39505380917173E+000, 6.40600255978174E+000
 3.93602672696507E+000,-6.39512185113015E+000, 6.39711421309757E+000
 3.94641966487987E+000,-6.39522216372440E+000, 6.38364201021687E+000
 3.95334829015640E+000,-6.39528789057704E+000, 6.41599684066259E+000
 3.96027691543293E+000,-6.39535271357909E+000, 6.40662316627964E+000
 3.97066985334773E+000,-6.39544828048535E+000, 6.39434592602997E+000
 3.97759847862426E+000,-6.39551089782815E+000, 6.40151591722330E+000
 3.98452710390080E+000,-6.39557265405133E+000, 6.38593797715317E+000
 3.99492004181559E+000,-6.39566369962933E+000, 6.38408916438792E+000
 4.00184866709213E+000,-6.39572335447285E+000, 6.39091957555650E+000
 4.00877729236866E+000,-6.39578218891023E+000, 6.38321823928259E+000
 4.01917023028345E+000,-6.39586892692711E+000, 6.38081876995873E+000
 4.02609885555998E+000,-6.39592575934063E+000, 6.38036144376886E+000
 4.03302748083652E+000,-6.39598181013911E+000, 6.38679293608355E+000
 4.04030253737687E+000,-6.39603983401686E+000, 6.38675939772343E+000
 4.05173476908315E+000,-6.39612932670614E+000, 6.39930870270701E+000
 4.05935625688734E+000,-6.39618786245015E+000, 6.40269166030520E+000
 4.06697774469152E+000,-6.39624551322459E+000, 6.40129260648654E+000
 4.07459923249571E+000,-6.39630229240107E+000, 6.40254626434044E+000
 4.08222072029989E+000,-6.39635821314937E+000, 6.39309684538126E+000
 4.08984220810408E+000,-6.39641328844046E+000, 6.38225539100722E+000
 4.09746369590826E+000,-6.39646753104950E+000, 6.38451490497514E+000
 4.10420087705571E+000,-6.39651479670353E+000, 6.39901550502047E+000
 4.11430664877689E+000,-6.39658451234162E+000, 6.39900049415391E+000
 4.12104382992434E+000,-6.39663021315778E+000, 6.39857303700599E+000
 4.13114960164551E+000,-6.39669762067932E+000, 6.40134609961496E+000
 4.13788678279296E+000,-6.39674180843853E+000, 6.40191768730950E+000
 4.14462396394041E+000,-6.39678540508839E+000, 6.40422582022602E+000
 4.15472973566159E+000,-6.39684970899277E+000, 6.40291852403777E+000
 4.16146691680904E+000,-6.39689186221608E+000, 6.40433054902871E+000
 4.16820409795649E+000,-6.39693345153324E+000, 6.39759846456746E+000
 4.17830986967766E+000,-6.39699479465134E+000, 6.38502828286281E+000
 4.18504705082511E+000,-6.39703500697101E+000, 6.38406283457794E+000
 4.19515282254629E+000,-6.39709431903929E+000, 6.39083040757503E+000
 4.20256372180848E+000,-6.39713705929808E+000, 6.39982059016780E+000
 4.20997462107068E+000,-6.39717917102023E+000, 6.39384080746435E+000
 4.21738552033287E+000,-6.39722066344484E+000, 6.39363293056576E+000
 4.22479641959507E+000,-6.39726154567551E+000, 6.39723367325004E+000
 4.23427396802064E+000,-6.39731295368460E+000, 6.40954232564491E+000
 4.24004606681512E+000,-6.39734378871575E+000, 6.41060113810918E+000
 4.24870421500683E+000,-6.39738937920812E+000, 6.40469962686870E+000
 4.25736236319854E+000,-6.39743418735451E+000, 6.39506930943439E+000
 4.26688632620943E+000,-6.39748258871572E+000, 6.39217499997347E+000
 4.27387056575074E+000,-6.39751750189293E+000, 6.39445243957018E+000
 4.28085480529205E+000,-6.39755193096303E+000, 6.40752895882694E+000
 4.29133116460403E+000,-6.39760268152011E+000, 6.40057041870059E+000
 4.29831540414534E+000,-6.39763592947610E+000, 6.39195138786301E+000
 4.30529964368665E+000,-6.39766871640644E+000, 6.38676519641448E+000
 4.31228388322797E+000,-6.39770104870155E+000, 6.40767924001970E+000
 4.32276024253994E+000,-6.39774870846470E+000, 6.40636939430083E+000
 4.32974448208125E+000,-6.39777993155195E+000, 6.40027397656650E+000
 4.33626220698276E+000,-6.39780867841721E+000, 6.40158521574743E+000
 4.34564158288841E+000,-6.39784939487937E+000, 6.40854116126703E+000
 4.35229791417628E+000,-6.39787783071462E+000, 6.41233210185873E+000
 4.36294804423689E+000,-6.39792254819827E+000, 6.40062348886870E+000
 4.37027000865355E+000,-6.39795274375843E+000, 6.40800165630899E+000
 4.37759197307022E+000,-6.39798250049829E+000, 6.39176628699382E+000
 4.38491393748688E+000,-6.39801182479295E+000, 6.39792447466780E+000
 4.39379666504153E+000,-6.39804682839258E+000, 6.40199484952357E+000
 4.40001457432979E+000,-6.39807096363802E+000, 6.41017830356192E+000
 4.40978557463990E+000,-6.39810828939863E+000, 6.40293411834857E+000
 4.41629957484665E+000,-6.39813277118930E+000, 6.40641187245060E+000
 4.42607057515677E+000,-6.39816890117998E+000, 6.41782206347263E+000
 4.43258457536351E+000,-6.39819259866704E+000, 6.41136422033114E+000
 4.44235557567363E+000,-6.39822757118475E+000, 6.39225505786904E+000
 4.45047519313023E+000,-6.39825611773679E+000, 6.39091724091354E+000
 4.45859481058684E+000,-6.39828420458275E+000, 6.39771060039322E+000
 4.46454919672168E+000,-6.39830451372459E+000, 6.39978280607001E+000
 4.47407621453743E+000,-6.39833650958887E+000, 6.39040999667686E+000
 4.48062603928576E+000,-6.39835815584633E+000, 6.37861118893402E+000
 4.49045077640826E+000,-6.39839009830906E+000, 6.37928954428506E+000
 4.49700060115659E+000,-6.39841104732704E+000, 6.38619760792409E+000
 4.50682533827908E+000,-6.39844196089888E+000, 6.39149906368086E+000
 4.51337516302741E+000,-6.39846223513041E+000, 6.39714655611099E+000
 4.52319990014991E+000,-6.39849215294488E+000, 6.38097792942933E+000
 4.52974972489824E+000,-6.39851177412038E+000, 6.39077828076818E+000
 4.53629954964657E+000,-6.39853114000058E+000, 6.39417269026020E+000
 4.54612428676906E+000,-6.39855971739479E+000, 6.41723520975008E+000
 4.55267411151739E+000,-6.39857845947138E+000, 6.39490578112532E+000
 4.56249884863988E+000,-6.39860611634230E+000, 6.40003923584549E+000
 4.56904867338821E+000,-6.39862425470462E+000, 6.40716558515760E+000
 4.57887341051071E+000,-6.39865102069740E+000, 6.41038367004185E+000
 4.58542323525904E+000,-6.39866857478813E+000, 6.41209224536813E+000
 4.59262804248220E+000,-6.39868762059407E+000, 6.40684765988314E+000
 4.60343525331695E+000,-6.39871567973632E+000, 6.39292629929319E+000
 4.61064006054011E+000,-6.39873405178084E+000, 6.38622478612934E+000
 4.61784486776327E+000,-6.39875216104116E+000, 6.38887986145690E+000
 4.62504967498643E+000,-6.39877001127526E+000, 6.40291696458405E+000
 4.63225448220960E+000,-6.39878760618741E+000, 6.40741265924397E+000
 4.64306169304434E+000,-6.39881352779999E+000, 6.40063891541231E+000
 4.65026650026750E+000,-6.39883050026786E+000, 6.38605858943640E+000
 4.65747130749067E+000,-6.39884722996661E+000, 6.41087265049890E+000
 4.66430013933822E+000,-6.39886286569658E+000, 6.39297553028072E+000
 4.67397942404614E+000,-6.39888466538559E+000, 6.40321391820353E+000
 4.68043228051809E+000,-6.39889896585843E+000, 6.40930861126208E+000
 4.69011156522601E+000,-6.39892007353956E+000, 6.41289318243187E+000
 4.69656442169796E+000,-6.39893392005790E+000, 6.42012471540792E+000
 4.70624370640588E+000,-6.39895435769455E+000, 6.40262995949538E+000
 4.71269656287782E+000,-6.39896776466639E+000, 6.41018307266802E+000
 4.72269849040934E+000,-6.39898820658001E+000, 6.41080653372206E+000
 4.72979663252848E+000,-6.39900246770062E+000, 6.40065604584222E+000
 4.73689477464763E+000,-6.39901652782766E+000, 6.40416262296443E+000
 4.74754198782634E+000,-6.39903724734023E+000, 6.38264371427153E+000
 4.75464012994548E+000,-6.39905081728784E+000, 6.38201059857666E+000
 4.76173827206462E+000,-6.39906419598172E+000, 6.39203735746586E+000
 4.76883641418377E+000,-6.39907738611697E+000, 6.40724796829143E+000
 4.77948362736248E+000,-6.39909682357484E+000, 6.42065601964994E+000
 4.78658176948162E+000,-6.39910955385699E+000, 6.41584920290686E+000
 4.79367991160076E+000,-6.39912210471795E+000, 6.41595129053999E+000
 4.80077805371991E+000,-6.39913447868618E+000, 6.39417614055177E+000
 4.81142526689862E+000,-6.39915271340806E+000, 6.38455684361164E+000
 4.81852340901776E+000,-6.39916465597373E+000, 6.39135148324732E+000
 4.82562155113690E+000,-6.39917643021898E+000, 6.39370748938190E+000
 4.83271969325605E+000,-6.39918803851575E+000, 6.40111513788040E+000
 4.84336690643476E+000,-6.39920514491421E+000, 6.39556966894074E+000
 4.85046504855390E+000,-6.39921634849929E+000, 6.38906037207734E+000
 4.85756319067305E+000,-6.39922739417790E+000, 6.39129292351917E+000
 4.86537114700410E+000,-6.39923936469745E+000, 6.40866372363452E+000
 4.87317910333516E+000,-6.39925114976024E+000, 6.39452903837264E+000
 4.88098705966622E+000,-6.39926275223925E+000, 6.39164002582726E+000
 4.88879501599727E+000,-6.39927417496278E+000, 6.40304811940925E+000
 4.89660297232833E+000,-6.39928542071556E+000, 6.39350692804046E+000
 4.90441092865939E+000,-6.39929649223899E+000, 6.39223070045539E+000
 4.91221888499044E+000,-6.39930739223207E+000, 6.39469742173085E+000
 4.92002684132150E+000,-6.39931812335219E+000, 6.38961609158279E+000
 4.93173877581808E+000,-6.39933390910680E+000, 6.39953233482314E+000
 4.93954673214914E+000,-6.39934422940093E+000, 6.39905286873311E+000
 4.94735468848020E+000,-6.39935438980242E+000, 6.39082488893372E+000
 4.95474789273698E+000,-6.39936386535673E+000, 6.38975211093186E+000
 4.96172634491950E+000,-6.39937268172431E+000, 6.38986735348653E+000
 4.96870479710201E+000,-6.39938137590924E+000, 6.39676303722253E+000
 4.97917247537578E+000,-6.39939419179155E+000, 6.40143345803930E+000
 4.98615092755829E+000,-6.39940258787622E+000, 6.38300976658126E+000
 4.99312937974081E+000,-6.39941086760223E+000, 6.38233546052334E+000
 5.00010783192332E+000,-6.39941903258208E+000, 6.39821120504266E+000
 5.01057551019709E+000,-6.39943106837516E+000, 6.39095319276975E+000
 5.01755396237961E+000,-6.39943895339813E+000, 6.39032502743070E+000
 5.02453241456212E+000,-6.39944672914452E+000, 6.41027956139892E+000
 5.03500009283589E+000,-6.39945819117731E+000, 6.41801546460873E+000
 5.04197854501840E+000,-6.39946570031157E+000, 6.41255222210145E+000
 5.04895699720092E+000,-6.39947310537814E+000, 6.40908714670358E+000
 5.05942467547469E+000,-6.39948402100035E+000, 6.40273216606008E+000
 5.06675205026633E+000,-6.39949152710864E+000, 6.39690260788275E+000
 5.07442834766709E+000,-6.39949927356522E+000, 6.41001320084485E+000
 5.08210464506786E+000,-6.39950690201112E+000, 6.39944513480820E+000
 5.08978094246863E+000,-6.39951441424386E+000, 6.40278061324693E+000
 5.09745723986939E+000,-6.39952181203375E+000, 6.41246733230992E+000
 5.10513353727016E+000,-6.39952909712412E+000, 6.41981856375010E+000
 5.11235667509990E+000,-6.39953585077024E+000, 6.40205932019083E+000
 5.12251164248797E+000,-6.39954518219476E+000, 6.38169225101042E+000
 5.12928162074668E+000,-6.39955129869026E+000, 6.38210366898965E+000
 5.13605159900540E+000,-6.39955733293249E+000, 6.39224821835863E+000
 5.14654506530641E+000,-6.39956652603679E+000, 6.39909966196849E+000
 5.15399204139100E+000,-6.39957293412255E+000, 6.40608842919698E+000
 5.16143901747558E+000,-6.39957924748007E+000, 6.39022242105124E+000
 5.16888599356017E+000,-6.39958546750970E+000, 6.39869881823589E+000
 5.17707766725321E+000,-6.39959220339424E+000, 6.38351300361343E+000
 5.18526934094626E+000,-6.39959882982853E+000, 6.37944973951962E+000
 5.19346101463930E+000,-6.39960534859075E+000, 6.38882973358314E+000
 5.20121990613532E+000,-6.39961142524972E+000, 6.40552328187622E+000
 5.20854601543432E+000,-6.39961707705470E+000, 6.39788676145584E+000
 5.21953517938281E+000,-6.39962540100613E+000, 6.39689009059728E+000
 5.22686128868180E+000,-6.39963084954016E+000, 6.39826077667806E+000
 5.23418739798079E+000,-6.39963621882762E+000, 6.38903883415041E+000
 5.24151350727979E+000,-6.39964151002103E+000, 6.38930631029148E+000
 5.24883961657878E+000,-6.39964672425626E+000, 6.39561504156833E+000
 5.25616572587778E+000,-6.39965186265251E+000, 6.41055950714231E+000
 5.26715488982627E+000,-6.39965943045723E+000, 6.40891007953091E+000
 5.27448099912526E+000,-6.39966438404666E+000, 6.41191577169559E+000
 5.28180710842425E+000,-6.39966926558783E+000, 6.40485911287646E+000
 5.28913321772325E+000,-6.39967407612878E+000, 6.41601076584493E+000
 5.29645932702224E+000,-6.39967881670194E+000, 6.40851201215120E+000
 5.30744849097073E+000,-6.39968579859435E+000, 6.39587552046853E+000
 5.31477460026973E+000,-6.39969036866798E+000, 6.39785152973575E+000
 5.32210070956872E+000,-6.39969487227133E+000, 6.39252321133913E+000
 5.32942681886771E+000,-6.39969931037109E+000, 6.39697509675512E+000
 5.33675292816671E+000,-6.39970368391998E+000, 6.39698819458005E+000
 5.34444534293065E+000,-6.39970820770037E+000, 6.39680869392402E+000
 5.35250406315954E+000,-6.39971287284381E+000, 6.38547834279131E+000
 5.36010814352313E+000,-6.39971720638715E+000, 6.38791765308226E+000
 5.36934566521957E+000,-6.39972238293240E+000, 6.39451013879242E+000
 5.37611984779697E+000,-6.39972611874510E+000, 6.41283034406339E+000
 5.38695853992079E+000,-6.39973199176417E+000, 6.41701304779310E+000
 5.39441014075592E+000,-6.39973595624747E+000, 6.41260191996151E+000
 5.40186174159105E+000,-6.39973986208770E+000, 6.40454738640469E+000
 5.40931334242618E+000,-6.39974371015242E+000, 6.40031032599009E+000
 5.41676494326131E+000,-6.39974750129611E+000, 6.40791288518306E+000
 5.42421654409643E+000,-6.39975123636073E+000, 6.40804502575763E+000
 5.43539394534913E+000,-6.39975673562061E+000, 6.39978965904868E+000
 5.44284554618426E+000,-6.39976033408988E+000, 6.38052635799489E+000
 5.45029714701939E+000,-6.39976387933006E+000, 6.37341778811180E+000
 5.45774874785451E+000,-6.39976737212849E+000, 6.38317419678645E+000
 5.46475760237494E+000,-6.39977061023139E+000, 6.39276470426864E+000
 5.47526337550411E+000,-6.39977537969820E+000, 6.40038191901973E+000
 5.48248609453041E+000,-6.39977860105773E+000, 6.40546086280357E+000
 5.48970881355671E+000,-6.39978177621940E+000, 6.41330721900508E+000
 5.49693153258301E+000,-6.39978490584570E+000, 6.41157370016479E+000
 5.50487652351194E+000,-6.39978829662032E+000, 6.39174309544516E+000
 5.51227030238645E+000,-6.39979140411254E+000, 6.38104780807442E+000
 5.52253415261660E+000,-6.39979564238820E+000, 6.39072621298626E+000
 5.52937671943670E+000,-6.39979841995637E+000, 6.41356526664652E+000
 5.53621928625679E+000,-6.39980115977322E+000, 6.40180953593198E+000
 5.54648313648694E+000,-6.39980519983526E+000, 6.39108817359855E+000
 5.55332570330704E+000,-6.39980784750333E+000, 6.39236280171497E+000
 5.56016827012713E+000,-6.39981045918559E+000, 6.40467244581121E+000
 5.57043212035728E+000,-6.39981431030372E+000, 6.43602716887619E+000
 5.57727468717738E+000,-6.39981683414672E+000, 6.41705640930252E+000
 5.58411725399747E+000,-6.39981932368681E+000, 6.40740746478765E+000
 5.59438110422762E+000,-6.39982299469716E+000, 6.41581470639354E+000
 5.60122367104772E+000,-6.39982540050589E+000, 6.40415804593481E+000
 5.60806623786782E+000,-6.39982777361593E+000, 6.38221435169109E+000
 5.61833008809796E+000,-6.39983127294153E+000, 6.39312893146004E+000
 5.62517265491806E+000,-6.39983356623604E+000, 6.39154283664780E+000
 5.63201522173816E+000,-6.39983582836108E+000, 6.38616358810962E+000
 5.64227907196830E+000,-6.39983916403097E+000, 6.39023730719618E+000
 5.64912163878840E+000,-6.39984135007320E+000, 6.39966994772517E+000
 5.65938548901855E+000,-6.39984457355331E+000, 6.39960049887620E+000
 5.66622805583864E+000,-6.39984668607150E+000, 6.40429689691106E+000
 5.67307062265874E+000,-6.39984876987723E+000, 6.40568602490218E+000
 5.68333447288889E+000,-6.39985184260207E+000, 6.39572834618761E+000
 5.69017703970898E+000,-6.39985385632229E+000, 6.41033574041235E+000
 5.69701960652908E+000,-6.39985584267274E+000, 6.40351090956282E+000
 5.70728345675923E+000,-6.39985877169264E+000, 6.39464420782586E+000
 5.71412602357932E+000,-6.39986069123531E+000, 6.39388577770053E+000
 5.72096859039942E+000,-6.39986258468827E+000, 6.40518212650617E+000
 5.73123244062957E+000,-6.39986537672393E+000, 6.41315922732288E+000
 5.73807500744966E+000,-6.39986720649342E+000, 6.40123595576252E+000
 5.74491757426976E+000,-6.39986901139339E+000, 6.40232097201232E+000
 5.75518142449991E+000,-6.39987167285108E+000, 6.38703556451115E+000
 5.76202399132000E+000,-6.39987341704591E+000, 6.39891999933462E+000
 5.76886655814010E+000,-6.39987513753425E+000, 6.39064898477129E+000
 5.77913040837025E+000,-6.39987767452068E+000, 6.39165170551450E+000
 5.78597297519035E+000,-6.39987933714291E+000, 6.40657637768694E+000
 5.79281554201044E+000,-6.39988097716731E+000, 6.40712253767674E+000
 5.80307939224059E+000,-6.39988339550376E+000, 6.41621269009513E+000
 5.80992195906069E+000,-6.39988498036821E+000, 6.40982743365185E+000
 5.81676452588078E+000,-6.39988654369176E+000, 6.38662538322845E+000
 5.82702837611093E+000,-6.39988884892710E+000, 6.40000931707897E+000
 5.83387094293103E+000,-6.39989035967045E+000, 6.39662491557042E+000
 5.84071350975112E+000,-6.39989184988022E+000, 6.38651451524343E+000
 5.85097735998127E+000,-6.39989404730387E+000, 6.39768833472506E+000
 5.85781992680137E+000,-6.39989548739250E+000, 6.39797852105256E+000
 5.86466249362146E+000,-6.39989690790781E+000, 6.40595604158321E+000
 5.87492634385161E+000,-6.39989900256196E+000, 6.41099026194639E+000
 5.88176891067171E+000,-6.39990037530015E+000, 6.39673417948255E+000
 5.88861147749181E+000,-6.39990172938047E+000, 6.40346936464633E+000
 5.89887532772195E+000,-6.39990372607128E+000, 6.41135671175395E+000
 5.90571789454205E+000,-6.39990503460897E+000, 6.39149839832073E+000
 5.91256046136215E+000,-6.39990632536131E+000, 6.39226676342106E+000
 5.92282431159229E+000,-6.39990822867029E+000, 6.37955527809937E+000
 5.92894838132061E+000,-6.39990934583486E+000, 6.39348474518666E+000
 5.93813448591308E+000,-6.39991099613433E+000, 6.41113777703064E+000
 5.94425855564140E+000,-6.39991207960975E+000, 6.40323970517291E+000
 5.95344466023387E+000,-6.39991368014298E+000, 6.39396182536456E+000
 5.96263076482634E+000,-6.39991525153975E+000, 6.39833243365553E+000
 5.96875483455466E+000,-6.39991628321293E+000, 6.38749829907716E+000
 5.97824714263355E+000,-6.39991785754251E+000, 6.40103220326426E+000
 5.98498361933469E+000,-6.39991895681513E+000, 6.40524126369690E+000
 5.99508833438641E+000,-6.39992057820270E+000, 6.40109164200223E+000
 6.00182481108756E+000,-6.39992164106633E+000, 6.39924644936542E+000
 6.00856128778870E+000,-6.39992268970622E+000, 6.40586904206629E+000
 6.01866600284042E+000,-6.39992423641228E+000, 6.40372072768796E+000
 6.02540247954157E+000,-6.39992525032011E+000, 6.41780766327723E+000
 6.03213895624272E+000,-6.39992625065931E+000, 6.40498421539105E+000
 6.04224367129443E+000,-6.39992772612369E+000, 6.39747424037471E+000
 6.04898014799558E+000,-6.39992869333063E+000, 6.39073610234855E+000
 6.05908486304730E+000,-6.39993011992602E+000, 6.40500029630384E+000
 6.06582133974845E+000,-6.39993105509803E+000, 6.39547482204461E+000
 6.07255781644959E+000,-6.39993197775516E+000, 6.41249826694124E+000
 6.08266253150131E+000,-6.39993333864112E+000, 6.39152358341650E+000
 6.08939900820246E+000,-6.39993423073880E+000, 6.39784398253483E+000
 6.09613548490360E+000,-6.39993511089801E+000, 6.39411384415303E+000
 6.10624019995532E+000,-6.39993640910111E+000, 6.40259292930937E+000
 6.11297667665647E+000,-6.39993726010841E+000, 6.40042642328594E+000
 6.12004997719267E+000,-6.39993814141193E+000, 6.40147015145127E+000
 6.13116516374957E+000,-6.39993950137273E+000, 6.40600868462662E+000
 6.13857528812083E+000,-6.39994039136201E+000, 6.39255010819321E+000
 6.14598541249209E+000,-6.39994126825883E+000, 6.40267664880787E+000
 6.15339553686335E+000,-6.39994213225578E+000, 6.39207756230266E+000
 6.16080566123461E+000,-6.39994298354260E+000, 6.39909516251469E+000
 6.16821578560588E+000,-6.39994382230632E+000, 6.39467473283458E+000
 6.17970147838133E+000,-6.39994509807109E+000, 6.39253018003973E+000
 6.18736005916651E+000,-6.39994593260161E+000, 6.40082797902180E+000
 6.19452608392847E+000,-6.39994670196851E+000, 6.40374206736271E+000
